"DATAH","SECONDS","NANOSECONDS","NDX","DIAG","REMARK","DATE","TIME","H2O","CO2","CH4","CAVITY_P","CAVITY_T","LASER_PHASE_P","LASER_T","RESIDUAL","RING_DOWN_TIME","THERMAL_ENCLOSURE_T","PHASE_ERROR","LASER_T_SHIFT","INPUT_VOLTAGE","CHK","DATETIME","time_CST","REMARK_ID","time_elapsed","RATE_CO2","RATE_CH4","Site","Treatment","RATE_CO2_molmol","RATE_CH4_molmol","CO2_flux.mol.s","CH4_flux.mol.s","CO2_flux.mol.m2.s","CH4_flux.mol.m2.s","CO2_flux.umol.m2.s","CH4_flux.umol.m2.s","Q1","Q3","IQR","is_outlier_ch4","is_outlier_co2"
"DATA",1736673164,677323102,2579,0,"S4CONVEF1","2025-01-12","09:12:44",24056.32,1006.2354,1988.2408,39.1314,55.0012,27.4469,37.6533,0.00416106,12.1031,54.5005,-76.75,-0.519402,15.442,144,2025-01-12 09:12:44,2025-01-12 09:12:44,"1",3.98333333333333,2.71350000000007,0.016800000000103,"S4","Control",2.71350000000007e-06,1.6800000000103e-11,5.03443134639935e-08,3.11695030845865e-13,7.10251754689193e-06,4.39735746410587e-11,7.10251754689193,4.39735746410587e-05,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673165,677011013,2583,0,"S4CONVEF1","2025-01-12","09:12:45",24057.283,1009.582,1988.3181,39.1318,55.001,27.444,37.6533,0.00415225,12.1029,54.5005,-30.25,-0.519402,15.4416,89,2025-01-12 09:12:45,2025-01-12 09:12:45,"1",4,3.34659999999997,0.0772999999999229,"S4","Control",3.34659999999997e-06,7.72999999999229e-11,6.20903922751409e-08,1.43416820739367e-12,8.75964076743236e-06,2.02330792841048e-10,8.75964076743236,0.000202330792841048,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673166,677011013,2587,0,"S4CONVEF1","2025-01-12","09:12:46",24057.008,1013.2306,1988.3397,39.1327,55.001,27.4432,37.6535,0.00415716,12.1031,54.5005,-29.25,-0.519402,15.442,142,2025-01-12 09:12:46,2025-01-12 09:12:46,"1",4.01666666666667,3.64859999999999,0.0216000000000349,"S4","Control",3.64859999999999e-06,2.16000000000349e-11,6.76934815200743e-08,4.00750753942875e-13,9.55011812109422e-06,5.65374531096775e-11,9.55011812109422,5.65374531096775e-05,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673167,677011013,2591,0,"S4CONVEF1","2025-01-12","09:12:47",24057.451,1017.1727,1988.468,39.1327,55.001,27.4432,37.6531,0.00414139,12.1035,54.5005,-6,-0.519402,15.4416,204,2025-01-12 09:12:47,2025-01-12 09:12:47,"1",4.03333333333333,3.94209999999998,0.128300000000081,"S4","Control",3.94209999999998e-06,1.28300000000081e-10,7.31388679220207e-08,2.38038526531575e-12,1.03183469399675e-05,3.3582200157243e-10,10.3183469399675,0.00033582200157243,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673168,677011013,2595,0,"S4CONVEF1","2025-01-12","09:12:48",24057.947,1020.047,1988.3998,39.1331,55.001,27.4432,37.6533,0.00413993,12.1029,54.5005,-55.75,-0.519402,15.4424,175,2025-01-12 09:12:48,2025-01-12 09:12:48,"1",4.05,2.87430000000006,-0.0682000000001608,"S4","Control",2.87430000000006e-06,-6.82000000001608e-11,5.33276801877856e-08,-1.26533339902427e-12,7.52340747559661e-06,-1.78511773244577e-10,7.52340747559661,-0.000178511773244577,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673169,677011013,2599,0,"S4CONVEF1","2025-01-12","09:12:49",24058.123,1023.1387,1988.3904,39.1314,55.001,27.4428,37.6535,0.00414236,12.1031,54.5005,-70.75,-0.519402,15.4428,207,2025-01-12 09:12:49,2025-01-12 09:12:49,"1",4.06666666666667,3.09169999999995,-0.00939999999991414,"S4","Control",3.09169999999995e-06,-9.39999999991414e-12,5.73611623131094e-08,-1.74400791065858e-13,8.09244647124557e-06,-2.46042620011692e-11,8.09244647124557,-2.46042620011692e-05,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673170,677011013,2603,0,"S4CONVEF1","2025-01-12","09:12:50",24059.605,1026.2638,1988.6238,39.1331,55.001,27.4403,37.6533,0.00414699,12.1031,54.5005,20.75,-0.519402,15.4412,135,2025-01-12 09:12:50,2025-01-12 09:12:50,"1",4.08333333333333,3.12509999999997,0.233400000000074,"S4","Control",3.12509999999997e-06,2.33400000000074e-10,5.79808417196687e-08,4.33033453565489e-12,8.17987012559103e-06,6.10918590545444e-10,8.17987012559103,0.000610918590545444,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673171,677011013,2607,0,"S4CONVEF1","2025-01-12","09:12:51",24059.664,1028.3507,1988.4012,39.1323,55.001,27.4383,37.6531,0.00414714,12.1026,54.5005,-60.75,-0.519402,15.4408,184,2025-01-12 09:12:51,2025-01-12 09:12:51,"1",4.1,2.08690000000001,-0.222600000000057,"S4","Control",2.08690000000001e-06,-2.22600000000057e-10,3.87188309445389e-08,-4.12995915868345e-12,5.46240791177759e-06,-5.82649863990606e-10,5.46240791177759,-0.000582649863990605,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673172,676711082,2611,0,"S4CONVEF1","2025-01-12","09:12:52",24061.531,1031.3759,1988.5508,39.1314,55.001,27.4379,37.6535,0.00414259,12.1026,54.5005,-8.25,-0.519402,15.4408,155,2025-01-12 09:12:52,2025-01-12 09:12:52,"1",4.11666666666667,3.02520000000004,0.149599999999964,"S4","Control",3.02520000000004e-06,1.49599999999964e-10,5.61273694826871e-08,2.77557003656216e-12,7.91838440495936e-06,3.9157421227741e-10,7.91838440495936,0.00039157421227741,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673173,676711082,2615,0,"S4CONVEF1","2025-01-12","09:12:53",24061.863,1034.5381,1988.5553,39.1314,55.001,27.4383,37.6531,0.00414056,12.103,54.5009,3.75,-0.519402,15.4416,56,2025-01-12 09:12:53,2025-01-12 09:12:53,"1",4.13333333333333,3.16219999999998,0.00450000000000728,"S4","Control",3.16219999999998e-06,4.50000000000728e-12,5.86691682461159e-08,8.34897404047657e-14,8.27697843625613e-06,1.17786360645162e-11,8.27697843625613,1.17786360645162e-05,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673174,676711082,2619,0,"S4CONVEF1","2025-01-12","09:12:54",24060.471,1036.4128,1988.6807,39.1318,55.001,27.437,37.6531,0.00414322,12.1025,54.5009,-12.75,-0.519402,15.4424,151,2025-01-12 09:12:54,2025-01-12 09:12:54,"1",4.15,1.87470000000008,0.1253999999999,"S4","Control",1.87470000000008e-06,1.253999999999e-10,3.47818258525705e-08,2.32658076594051e-12,4.90697978446969e-06,3.28231324997057e-10,4.90697978446969,0.000328231324997057,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673175,676711082,2623,0,"S4CONVEF1","2025-01-12","09:12:55",24062.748,1039.7394,1988.5948,39.1327,55.001,27.4354,37.6533,0.00414152,12.103,54.5013,-59.25,-0.519402,15.4428,179,2025-01-12 09:12:55,2025-01-12 09:12:55,"1",4.16666666666667,3.32659999999987,-0.0858999999998105,"S4","Control",3.32659999999987e-06,-8.58999999998105e-11,6.17193267622297e-08,-1.59372637794266e-12,8.70729127381212e-06,-2.24841075097349e-10,8.70729127381212,-0.000224841075097349,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673176,676711082,2627,0,"S4CONVEF1","2025-01-12","09:12:56",24063.473,1042.7837,1988.7072,39.1314,55.001,27.435,37.6531,0.00414182,12.1029,54.5007,-64.5,-0.519402,15.4424,113,2025-01-12 09:12:56,2025-01-12 09:12:56,"1",4.18333333333333,3.04430000000002,0.11239999999998,"S4","Control",3.04430000000002e-06,1.1239999999998e-10,5.64817370475153e-08,2.08538818255084e-12,7.9683781713664e-06,2.94204154144274e-10,7.9683781713664,0.000294204154144274,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673177,676711082,2631,0,"S4CONVEF1","2025-01-12","09:12:57",24064.178,1045.0327,1988.7313,39.1323,55.001,27.4325,37.6535,0.00415723,12.1025,54.5005,-37.75,-0.519402,15.4432,205,2025-01-12 09:12:57,2025-01-12 09:12:57,"1",4.2,2.24900000000002,0.0240999999998621,"S4","Control",2.24900000000002e-06,2.40999999998621e-11,4.17263169266703e-08,4.47133943053353e-13,5.88670055756762e-06,6.30811398117236e-11,5.88670055756762,6.30811398117236e-05,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673178,676711082,2635,0,"S4CONVEF1","2025-01-12","09:12:58",24065.488,1047.8242,1988.718,39.1331,55.001,27.4329,37.6531,0.00415966,12.1023,54.5005,-48.75,-0.519599,15.442,150,2025-01-12 09:12:58,2025-01-12 09:12:58,"1",4.21666666666667,2.79150000000004,-0.0132999999998447,"S4","Control",2.79150000000004e-06,-1.32999999998447e-11,5.179146896434e-08,-2.46758566081915e-13,7.30668057200981e-06,-3.48124132568848e-11,7.30668057200981,-3.48124132568848e-05,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673179,676711082,2639,0,"S4CONVEF1","2025-01-12","09:12:59",24064.104,1050.4731,1988.6685,39.1323,55.001,27.4325,37.6522,0.00415543,12.1015,54.5005,-106.25,-0.520189,15.4404,254,2025-01-12 09:12:59,2025-01-12 09:12:59,"1",4.23333333333333,2.64889999999991,-0.04950000000008,"S4","Control",2.64889999999991e-06,-4.950000000008e-11,4.91457718572931e-08,-9.18387144452422e-13,6.93342868249897e-06,-1.29564996709678e-10,6.93342868249897,-0.000129564996709678,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673180,676393032,2643,0,"S4CONVEF1","2025-01-12","09:13:00",24067.676,1053.4531,1988.8038,39.1323,55.001,27.4288,37.6522,0.00415645,12.1026,54.5005,-52.5,-0.520189,15.4404,156,2025-01-12 09:13:00,2025-01-12 09:13:00,"1",4.25,2.98000000000002,0.135299999999916,"S4","Control",2.98000000000002e-06,1.35299999999916e-10,5.52887614235113e-08,2.510258194831e-12,7.80007454937813e-06,3.54144324338992e-10,7.80007454937813,0.000354144324338992,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673181,676393032,2647,0,"S4CONVEF1","2025-01-12","09:13:01",24068.113,1056.6635,1989.0684,39.131,55.001,27.4276,37.6524,0.00414979,12.1025,54.5005,23.5,-0.520189,15.4404,67,2025-01-12 09:13:01,2025-01-12 09:13:01,"1",4.26666666666667,3.21040000000016,0.2646000000002,"S4","Control",3.21040000000016e-06,2.646000000002e-10,5.95634361322311e-08,4.909196735796e-12,8.40314071588076e-06,6.92583800592955e-10,8.40314071588076,0.000692583800592955,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673182,676393032,2651,0,"S4CONVEF1","2025-01-12","09:13:02",24070.93,1060.5908,1989.0059,39.1335,55.001,27.4263,37.6524,0.00412583,12.1022,54.5005,16.5,-0.520189,15.4401,45,2025-01-12 09:13:02,2025-01-12 09:13:02,"1",4.28333333333333,3.92729999999983,-0.0625,"S4","Control",3.92729999999983e-06,-6.25e-11,7.28642794424649e-08,-1.15957972784209e-12,1.02796083146883e-05,-1.6359216756246e-10,10.2796083146883,-0.00016359216756246,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673183,676393032,2655,0,"S4CONVEF1","2025-01-12","09:13:03",24070.1,1062.7264,1988.9098,39.1331,55.001,27.4263,37.6526,0.00413484,12.1025,54.5005,22.5,-0.520189,15.4401,1,2025-01-12 09:13:03,2025-01-12 09:13:03,"1",4.3,2.13560000000007,-0.0961000000002059,"S4","Control",2.13560000000007e-06,-9.61000000002059e-11,3.96223754684744e-08,-1.78296978953382e-12,5.5898789287424e-06,-2.51539316844577e-10,5.5898789287424,-0.000251539316844577,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673184,676393032,2659,0,"S4CONVEF1","2025-01-12","09:13:04",24071.486,1065.3092,1988.9312,39.1323,55.001,27.4247,37.6524,0.00415562,12.1025,54.5005,-35.25,-0.520189,15.4408,214,2025-01-12 09:13:04,2025-01-12 09:13:04,"1",4.31666666666667,2.58279999999991,0.0214000000000851,"S4","Control",2.58279999999991e-06,2.14000000000851e-11,4.79194003371272e-08,3.97040098814712e-13,6.76041360608489e-06,5.60139581736091e-11,6.76041360608489,5.60139581736091e-05,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673185,676393032,2663,0,"S4CONVEF1","2025-01-12","09:13:05",24073.787,1068.1353,1988.9089,39.1318,55.001,27.4255,37.6528,0.00416746,12.1025,54.5005,-19.5,-0.520189,15.4404,189,2025-01-12 09:13:05,2025-01-12 09:13:05,"1",4.33333333333333,2.8261,-0.0223000000000866,"S4","Control",2.8261e-06,-2.23000000000866e-11,5.24334123016725e-08,-4.13738046895665e-13,7.39724519597227e-06,-5.83696853865123e-11,7.39724519597227,-5.83696853865123e-05,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673186,676393032,2667,0,"S4CONVEF1","2025-01-12","09:13:06",24074.689,1070.4921,1989.0121,39.1318,55.001,27.4243,37.6528,0.00416646,12.1022,54.5005,-16.25,-0.520189,15.4404,213,2025-01-12 09:13:06,2025-01-12 09:13:06,"1",4.35,2.35680000000002,0.103200000000015,"S4","Control",2.35680000000002e-06,1.03200000000015e-10,4.37263600412523e-08,1.91469804661315e-12,6.16886432817934e-06,2.70123387079174e-10,6.16886432817934,0.000270123387079174,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673187,676080942,2671,0,"S4CONVEF1","2025-01-12","09:13:07",24074.873,1074.3195,1989.2427,39.1318,55.001,27.423,37.6526,0.00415703,12.1019,54.5005,-49,-0.520189,15.4397,38,2025-01-12 09:13:07,2025-01-12 09:13:07,"1",4.36666666666667,3.82740000000013,0.230600000000095,"S4","Control",3.82740000000013e-06,2.30600000000095e-10,7.10108072054875e-08,4.27838536384795e-12,1.00181225940573e-05,6.035896614387e-10,10.0181225940573,0.0006035896614387,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673188,676080942,2675,0,"S4CONVEF1","2025-01-12","09:13:08",24076.018,1077.0314,1989.1923,39.1314,55.001,27.4234,37.6528,0.00416113,12.1019,54.5005,-52.5,-0.520189,15.4393,165,2025-01-12 09:13:08,2025-01-12 09:13:08,"1",4.38333333333333,2.71190000000001,-0.0504000000000815,"S4","Control",2.71190000000001e-06,-5.04000000000815e-11,5.03146282229598e-08,-9.35085092533375e-13,7.09832958740219e-06,-1.31920723922581e-10,7.09832958740219,-0.000131920723922581,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673189,676080942,2679,0,"S4CONVEF1","2025-01-12","09:13:09",24077.174,1079.5093,1989.3369,39.1323,55.001,27.423,37.6526,0.00413766,12.1022,54.5005,-36,-0.520189,15.4389,51,2025-01-12 09:13:09,2025-01-12 09:13:09,"1",4.4,2.47789999999986,0.144600000000082,"S4","Control",2.47789999999986e-06,1.44600000000082e-10,4.59731617219162e-08,2.68280365833699e-12,6.48584051204795e-06,3.78486838872722e-10,6.48584051204795,0.000378486838872722,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673190,676080942,2683,0,"S4CONVEF1","2025-01-12","09:13:10",24076.988,1081.2213,1989.226,39.1318,55.001,27.4247,37.6524,0.00413251,12.1014,54.5005,-48.25,-0.520189,15.4393,162,2025-01-12 09:13:10,2025-01-12 09:13:10,"1",4.41666666666667,1.71199999999999,-0.110899999999901,"S4","Control",1.71199999999999e-06,-1.10899999999901e-10,3.17632079050504e-08,-2.05755826908118e-12,4.48111665387087e-06,-2.90277942122571e-10,4.48111665387087,-0.000290277942122571,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673191,676080942,2687,0,"S4CONVEF1","2025-01-12","09:13:11",24078.402,1083.2426,1989.1211,39.1323,55.001,27.4222,37.6524,0.00413435,12.1021,54.5005,-56.5,-0.520189,15.4393,142,2025-01-12 09:13:11,2025-01-12 09:13:11,"1",4.43333333333333,2.02130000000011,-0.104900000000043,"S4","Control",2.02130000000011e-06,-1.04900000000043e-10,3.75017360621976e-08,-1.94623861521097e-12,5.29070157270429e-06,-2.74573094036946e-10,5.29070157270429,-0.000274573094036946,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673192,676080942,2691,0,"S4CONVEF1","2025-01-12","09:13:12",24079.766,1085.0781,1989.3116,39.1327,55.001,27.4197,37.6524,0.00413932,12.102,54.5005,-10.25,-0.520189,15.4389,176,2025-01-12 09:13:12,2025-01-12 09:13:12,"1",4.45,1.83549999999991,0.190499999999929,"S4","Control",1.83549999999991e-06,1.90499999999929e-10,3.40545374472649e-08,3.53439901046138e-12,4.80437477697409e-06,4.98628926730192e-10,4.80437477697409,0.000498628926730192,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673193,676080942,2695,0,"S4CONVEF1","2025-01-12","09:13:13",24079.521,1088.5529,1989.4138,39.1318,55.001,27.4189,37.6526,0.0041514,12.1018,54.5005,-80.75,-0.520189,15.4393,194,2025-01-12 09:13:13,2025-01-12 09:13:13,"1",4.46666666666667,3.47479999999996,0.102200000000039,"S4","Control",3.47479999999996e-06,1.02200000000039e-10,6.44689222128905e-08,1.89614477096811e-12,9.09520102153646e-06,2.67505912398236e-10,9.09520102153646,0.000267505912398236,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673194,676080942,2699,0,"S4CONVEF1","2025-01-12","09:13:14",24082.928,1091.4429,1989.2249,39.1318,55.001,27.421,37.6522,0.00415185,12.1008,54.5005,-92.25,-0.520189,15.4389,190,2025-01-12 09:13:14,2025-01-12 09:13:14,"1",4.48333333333333,2.8900000000001,-0.188900000000103,"S4","Control",2.8900000000001e-06,-1.88900000000103e-10,5.36189666154202e-08,-3.50471376943186e-12,7.5645018280884e-06,-4.94440967241049e-10,7.5645018280884,-0.000494440967241049,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673195,675776958,2703,0,"S4CONVEF1","2025-01-12","09:13:15",24083.99,1094.2964,1989.389,39.1318,55.001,27.4189,37.6524,0.00414502,12.101,54.5005,-32,-0.520189,15.4385,207,2025-01-12 09:13:15,2025-01-12 09:13:15,"1",4.5,2.85349999999994,0.164099999999962,"S4","Control",2.85349999999994e-06,1.64099999999962e-10,5.29417720543575e-08,3.0445925334215e-12,7.46896400223151e-06,4.29527595151895e-10,7.46896400223151,0.000429527595151896,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673196,675776958,2707,0,"S4CONVEF1","2025-01-12","09:13:16",24084.943,1097.582,1989.3433,39.131,55.001,27.416,37.6524,0.00414097,12.1011,54.5005,-14,-0.520189,15.4385,193,2025-01-12 09:13:16,2025-01-12 09:13:16,"1",4.51666666666667,3.28560000000016,-0.045699999999897,"S4","Control",3.28560000000016e-06,-4.56999999998970e-11,6.09586424607706e-08,-8.47884696996228e-13,8.5999748118919e-06,-1.19618592921401e-10,8.5999748118919,-0.000119618592921401,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673197,675776958,2711,0,"S4CONVEF1","2025-01-12","09:13:17",24085.734,1100.3739,1989.5354,39.1314,55.001,27.4169,37.6524,0.00414689,12.1017,54.5005,-32.5,-0.520189,15.4385,198,2025-01-12 09:13:17,2025-01-12 09:13:17,"1",4.53333333333333,2.79189999999994,0.192099999999982,"S4","Control",2.79189999999994e-06,1.92099999999982e-10,5.17988902745963e-08,3.56408425149512e-12,7.30772756188195e-06,5.0281688621993e-10,7.30772756188195,0.00050281688621993,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673198,675776958,2715,0,"S4CONVEF1","2025-01-12","09:13:18",24086.621,1102.4508,1989.3914,39.131,55.001,27.4144,37.6524,0.00415992,12.1009,54.5005,-5.5,-0.520189,15.4389,93,2025-01-12 09:13:18,2025-01-12 09:13:18,"1",4.55,2.07690000000002,-0.144000000000005,"S4","Control",2.07690000000002e-06,-1.44000000000005e-10,3.85332981880843e-08,-2.67167169294828e-12,5.43623316496763e-06,-3.76916354063922e-10,5.43623316496762,-0.000376916354063922,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673199,675776958,2719,0,"S4CONVEF1","2025-01-12","09:13:19",24088.229,1105.0995,1989.7111,39.131,55.001,27.414,37.6524,0.00415295,12.1016,54.5005,18,-0.520189,15.4381,205,2025-01-12 09:13:19,2025-01-12 09:13:19,"1",4.56666666666667,2.64869999999996,0.319700000000012,"S4","Control",2.64869999999996e-06,3.19700000000012e-10,4.91420612021649e-08,5.93148222385809e-12,6.9329051875629e-06,8.36806655515525e-10,6.9329051875629,0.000836806655515525,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673200,675776958,2723,0,"S4CONVEF1","2025-01-12","09:13:20",24088.967,1108.142,1989.7367,39.1318,55.001,27.4123,37.6524,0.0041311,12.1009,54.5005,-18.75,-0.520189,15.4385,126,2025-01-12 09:13:20,2025-01-12 09:13:20,"1",4.58333333333333,3.04250000000002,0.0255999999999403,"S4","Control",3.04250000000002e-06,2.55999999999403e-11,5.64483411513534e-08,4.74963856523014e-13,7.96366671694059e-06,6.70073518334274e-11,7.96366671694059,6.70073518334274e-05,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673201,675776958,2727,0,"S4CONVEF1","2025-01-12","09:13:21",24090.352,1111.103,1989.7449,39.1314,55.001,27.4131,37.6526,0.0041348,12.1012,54.5005,8.25,-0.520189,15.4385,7,2025-01-12 09:13:21,2025-01-12 09:13:21,"1",4.6,2.96100000000001,0.00819999999998799,"S4","Control",2.96100000000001e-06,8.199999999988e-12,5.49362491862472e-08,1.5213686029266e-13,7.75034253043913e-06,2.14632923841633e-11,7.75034253043913,2.14632923841633e-05,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673202,675467014,2731,0,"S4CONVEF1","2025-01-12","09:13:22",24090.037,1113.4952,1989.5945,39.1314,55.001,27.4156,37.6528,0.00413591,12.1017,54.5005,-34.75,-0.520189,15.4385,211,2025-01-12 09:13:22,2025-01-12 09:13:22,"1",4.61666666666667,2.3922,-0.150399999999991,"S4","Control",2.3922e-06,-1.50399999999991e-10,4.43831459991017e-08,-2.79041265707904e-12,6.26152293188667e-06,-3.93668192022279e-10,6.26152293188667,-0.000393668192022279,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673203,675467014,2735,0,"S4CONVEF1","2025-01-12","09:13:23",24091.377,1116.8115,1989.6425,39.1327,55.001,27.4152,37.6528,0.00414039,12.101,54.5005,-56.75,-0.520189,15.4381,160,2025-01-12 09:13:23,2025-01-12 09:13:23,"1",4.63333333333333,3.31629999999996,0.0480000000000018,"S4","Control",3.31629999999996e-06,4.80000000000018e-11,6.15282280230829e-08,8.90557230982761e-13,8.68033128459805e-06,1.25638784687974e-10,8.68033128459805,0.000125638784687974,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673204,675467014,2739,0,"S4CONVEF1","2025-01-12","09:13:24",24090.828,1118.809,1989.8431,39.1323,55.001,27.4123,37.6524,0.00413772,12.1004,54.5005,-42,-0.520189,15.4381,6,2025-01-12 09:13:24,2025-01-12 09:13:24,"1",4.65,1.99749999999995,0.200600000000122,"S4","Control",1.99749999999995e-06,2.00600000000122e-10,3.70601681018323e-08,3.72178709448425e-12,5.22840567529607e-06,5.25065421008791e-10,5.22840567529607,0.000525065421008791,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673205,675467014,2743,0,"S4CONVEF1","2025-01-12","09:13:25",24092.238,1121.0798,1989.8275,39.131,55.001,27.4115,37.6526,0.00414352,12.1008,54.5005,-79.25,-0.520189,15.4381,164,2025-01-12 09:13:25,2025-01-12 09:13:25,"1",4.66666666666667,2.27080000000001,-0.0155999999999494,"S4","Control",2.27080000000001e-06,-1.55999999999494e-11,4.21307783357413e-08,-2.89431100068448e-13,5.94376150561336e-06,-4.08326050234576e-11,5.94376150561336,-4.08326050234576e-05,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673206,675467014,2747,0,"S4CONVEF1","2025-01-12","09:13:26",24093.398,1124.3472,1990.0311,39.1314,55.0012,27.4094,37.6524,0.00414846,12.1013,54.5005,9,-0.520189,15.4377,14,2025-01-12 09:13:26,2025-01-12 09:13:26,"1",4.68333333333333,3.26739999999995,0.203599999999824,"S4","Control",3.26739999999995e-06,2.03599999999824e-10,6.06209728440192e-08,3.77744692141513e-12,8.55233677269717e-06,5.32917845051008e-10,8.55233677269717,0.000532917845051008,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673207,675467014,2751,0,"S4CONVEF1","2025-01-12","09:13:27",24094.104,1127.48,1989.9399,39.1327,55.001,27.4086,37.6524,0.00412936,12.1012,54.5005,-34.25,-0.520189,15.4377,125,2025-01-12 09:13:27,2025-01-12 09:13:27,"1",4.7,3.13280000000009,-0.0911999999998443,"S4","Control",3.13280000000009e-06,-9.11999999998443e-11,5.81237019421409e-08,-1.69205873886429e-12,8.20002468063502e-06,-2.38713690906734e-10,8.20002468063502,-0.000238713690906734,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673208,675467014,2755,0,"S4CONVEF1","2025-01-12","09:13:28",24094.982,1129.9626,1989.9473,39.131,55.0012,27.4078,37.6524,0.00412959,12.1009,54.5005,-24.25,-0.520189,15.4373,248,2025-01-12 09:13:28,2025-01-12 09:13:28,"1",4.71666666666667,2.48260000000005,0.00739999999996144,"S4","Control",2.48260000000005e-06,7.39999999996144e-12,4.60603621174533e-08,1.37294239775788e-13,6.49814264304913e-06,1.93693126392943e-11,6.49814264304913,1.93693126392943e-05,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673209,675467014,2759,0,"S4CONVEF1","2025-01-12","09:13:29",24095.834,1131.8619,1990.0341,39.131,55.001,27.4078,37.6524,0.00414909,12.1013,54.5005,31,-0.520189,15.4369,229,2025-01-12 09:13:29,2025-01-12 09:13:29,"1",4.73333333333333,1.89930000000004,0.0868000000000393,"S4","Control",1.89930000000004e-06,8.68000000000393e-11,3.52382364334485e-08,1.61042432602783e-12,4.97136966162218e-06,2.27196802310847e-10,4.97136966162218,0.000227196802310847,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
"DATA",1736673210,675146102,2763,0,"S4CONVEF1","2025-01-12","09:13:30",24095.479,1134.7758,1990.1244,39.1318,55.001,27.407,37.6526,0.00415655,12.1009,54.5005,-61.75,-0.520189,15.4373,161,2025-01-12 09:13:30,2025-01-12 09:13:30,"1",4.75,2.91389999999978,0.0902999999998428,"S4","Control",2.91389999999979e-06,9.02999999998428e-11,5.40623899033412e-08,1.67536079078334e-12,7.62705947296346e-06,2.36357963693831e-10,7.62705947296346,0.000236357963693831,5.00628677386708,7.49631661264793,2.49002983878085,FALSE,FALSE
